ID,username,mail,language,street,PLZ
1005,La_Cibourg_admin,mail_la_cibourg@neuenburg.ch,DE,Via Trevano 66,2300
1006,La_Sagne NE_admin,mail_la_sagne ne@neuenburg.ch,DE,Poststrasse 84,2314
1007,Petit-Martel_admin,mail_petit-martel@neuenburg.ch,IT,Marktgasse 28,2316
1008,Les_Ponts-de-Martel_admin,mail_les_ponts-de-martel@neuenburg.ch,IT,Bahnhofstrasse 21,2316
1009,Brot-Plamboz_admin,mail_brot-plamboz@neuenburg.ch,DE,Rue de l'hôpital 77,2318
1010,Le_Crêt-du-Locle_admin,mail_le_crêt-du-locle@neuenburg.ch,IT,Piazza Riforma 20,2322
1011,Les_Planchettes_admin,mail_les_planchettes@neuenburg.ch,IT,Marktgasse 44,2325
1012,Les_Joux-Derrière_admin,mail_les_joux-derrière@neuenburg.ch,DE,Werdstrasse 73,2325
1013,La_Cibourg_admin,mail_la_cibourg@bern.ch,DE,Rue de la Croix-Rouge 80,2300
1014,La_Ferrière_admin,mail_la_ferrière@bern.ch,DE,Rue de la Croix-Rouge 3,2333
1015,Les_Bois_admin,mail_les_bois@jura.ch,IT,Rue de l'hôpital 15,2336
1016,Les_Emibois_admin,mail_les_emibois@jura.ch,FR,Tellstrasse 73,2338
1017,Muriaux_admin,mail_muriaux@jura.ch,DE,Industriestrasse 88,2338
1018,Le_Noirmont_admin,mail_le_noirmont@jura.ch,IT,Bahnhofstrasse 85,2340
1019,Le_Cerneux-Veusil_admin,mail_le_cerneux-veusil@jura.ch,DE,Bahnhofstrasse 86,2345
1020,La_Chaux-des-Breuleux_admin,mail_la_chaux-des-breuleux@jura.ch,FR,Zürcherstrasse 44,2345
1021,Les_Breuleux_admin,mail_les_breuleux@jura.ch,IT,Poststrasse 91,2345
1022,Saignelégier_admin,mail_saignelégier@jura.ch,DE,Piazza Riforma 88,2350
1023,Les_Pommerats_admin,mail_les_pommerats@jura.ch,FR,Rue de l'hôpital 28,2353
1024,Goumois_admin,mail_goumois@jura.ch,DE,Marktgasse 65,2354
1025,Le_Bémont_admin,mail_le_bémont@jura.ch,IT,Winkelriedstrasse 92,2360
1026,Montfavergier_admin,mail_montfavergier@jura.ch,DE,Rue du Château 28,2362
1027,Montfaucon_admin,mail_montfaucon@jura.ch,IT,Rue de la Croix-Rouge 67,2362
1028,Les_Enfers_admin,mail_les_enfers@jura.ch,IT,Winkelriedstrasse 72,2363
1029,St-Brais_admin,mail_st-brais@jura.ch,IT,Zürcherstrasse 21,2364
1030,Le_Prévoux_admin,mail_le_prévoux@neuenburg.ch,FR,Via Trevano 63,2400
1031,Le_Locle_admin,mail_le_locle@neuenburg.ch,FR,Bärenplatz 99,2400
1032,La_Chaux-du-Milieu_admin,mail_la_chaux-du-milieu@neuenburg.ch,DE,Rue de la Croix-Rouge 74,2405
1033,Le_Brouillet_admin,mail_le_brouillet@neuenburg.ch,DE,Morgartenstrasse 16,2406
1034,Les_Taillères_admin,mail_les_taillères@neuenburg.ch,IT,Zürcherstrasse 86,2406
1035,La_Châtagne_admin,mail_la_châtagne@neuenburg.ch,IT,Bahnhofstrasse 92,2406
1036,La_Brévine_admin,mail_la_brévine@neuenburg.ch,DE,Bärenplatz 81,2406
1037,Le_Cerneux-Péquignot_admin,mail_le_cerneux-péquignot@neuenburg.ch,DE,Piazza Riforma 60,2414
1038,Les_Brenets_admin,mail_les_brenets@neuenburg.ch,IT,Rue du Château 66,2416
1039,Biel/Bienne_admin,mail_biel/bienne@bern.ch,IT,Werdstrasse 4,2500
1040,Tüscherz-Alfermée_admin,mail_tüscherz-alfermée@bern.ch,IT,Place de l'hôtel 67,2512
1041,Twann_admin,mail_twann@bern.ch,IT,Piazza Riforma 46,2513
1042,Ligerz_admin,mail_ligerz@bern.ch,IT,Morgartenstrasse 26,2514
1043,Prêles_admin,mail_prêles@bern.ch,IT,Zürcherstrasse 93,2515
1044,Lamboing_admin,mail_lamboing@bern.ch,FR,Usterstrasse 61,2516
1045,Diesse_admin,mail_diesse@bern.ch,IT,Place de l'hôtel 83,2517
1046,Nods_admin,mail_nods@bern.ch,FR,Marktgasse 45,2518
1047,La_Neuveville_admin,mail_la_neuveville@bern.ch,IT,Piazza Riforma 65,2520
1048,Lignières_admin,mail_lignières@neuenburg.ch,DE,Hirschengraben 89,2523
1049,Le_Landeron_admin,mail_le_landeron@neuenburg.ch,DE,Place de l'hôtel 46,2525
1050,Magglingen/Macolin_admin,mail_magglingen/macolin@bern.ch,DE,Dufourstrasse 57,2532
1051,Evilard_admin,mail_evilard@bern.ch,DE,Industriestrasse 51,2533
1052,Les_Prés-d'Orvin_admin,mail_les_prés-d'orvin@bern.ch,IT,Tellstrasse 12,2534
1053,Orvin_admin,mail_orvin@bern.ch,IT,Piazza Riforma 34,2534
1054,Frinvillier_admin,mail_frinvillier@bern.ch,FR,Zürcherstrasse 96,2535
1055,Plagne_admin,mail_plagne@bern.ch,FR,Hirschengraben 100,2536
1056,Vauffelin_admin,mail_vauffelin@bern.ch,IT,Bärenplatz 26,2537
1057,Romont_BE_admin,mail_romont_be@bern.ch,FR,Rue de la Croix-Rouge 57,2538
1058,Grenchen_admin,mail_grenchen@solothurn.ch,FR,Poststrasse 50,2540
1059,Pieterlen_admin,mail_pieterlen@bern.ch,IT,Place de l'hôtel 98,2542
1060,Lengnau_BE_admin,mail_lengnau_be@bern.ch,DE,Piazza Riforma 30,2543
1061,Bettlach_admin,mail_bettlach@solothurn.ch,FR,Werdstrasse 40,2544
1062,Selzach_admin,mail_selzach@solothurn.ch,IT,Place de l'hôtel 47,2545
1063,Orpund_admin,mail_orpund@bern.ch,IT,Tellstrasse 58,2552
1064,Safnern_admin,mail_safnern@bern.ch,IT,Industriestrasse 91,2553
1065,Meinisberg_admin,mail_meinisberg@bern.ch,FR,Marktplatz 2,2554
1066,Brügg_BE_admin,mail_brügg_be@bern.ch,FR,Piazza Riforma 11,2555
1067,Scheuren_admin,mail_scheuren@bern.ch,DE,Bärenplatz 53,2556
1068,Schwadernau_admin,mail_schwadernau@bern.ch,FR,Piazza Riforma 63,2556
1069,Studen_BE_admin,mail_studen_be@bern.ch,FR,Werdstrasse 51,2557
1070,Aegerten_admin,mail_aegerten@bern.ch,DE,Marktplatz 84,2558
1071,Nidau_admin,mail_nidau@bern.ch,IT,Rue du Château 81,2560
1072,Port_admin,mail_port@bern.ch,IT,Marktplatz 12,2562
1073,Ipsach_admin,mail_ipsach@bern.ch,IT,Tellstrasse 65,2563
1074,Bellmund_admin,mail_bellmund@bern.ch,DE,Dufourstrasse 46,2564
1075,Jens_admin,mail_jens@bern.ch,FR,Dufourstrasse 11,2565
1076,Mörigen_admin,mail_mörigen@bern.ch,DE,Bärenplatz 80,2572
1077,Sutz_admin,mail_sutz@bern.ch,FR,Morgartenstrasse 12,2572
1078,Hagneck_admin,mail_hagneck@bern.ch,IT,Winkelriedstrasse 44,2575
1079,Gerolfingen_admin,mail_gerolfingen@bern.ch,IT,Piazza Riforma 97,2575
1080,Täuffelen_admin,mail_täuffelen@bern.ch,FR,Dufourstrasse 62,2575
1081,Lüscherz_admin,mail_lüscherz@bern.ch,FR,Morgartenstrasse 76,2576
1082,Finsterhennen_admin,mail_finsterhennen@bern.ch,FR,Marktplatz 8,2577
1083,Siselen_BE_admin,mail_siselen_be@bern.ch,IT,Bärenplatz 40,2577
1084,Péry_admin,mail_péry@bern.ch,IT,Poststrasse 27,2603
1085,La_Heutte_admin,mail_la_heutte@bern.ch,DE,Industriestrasse 29,2604
1086,Sonceboz-Sombeval_admin,mail_sonceboz-sombeval@bern.ch,IT,Tellstrasse 10,2605
1087,Corgémont_admin,mail_corgémont@bern.ch,DE,Winkelriedstrasse 97,2606
1088,Cortébert_admin,mail_cortébert@bern.ch,IT,Piazza Riforma 39,2607
1089,Montagne-de-Courtelary_admin,mail_montagne-de-courtelary@bern.ch,FR,Bärenplatz 64,2608
1090,Courtelary_admin,mail_courtelary@bern.ch,FR,Piazza Riforma 69,2608
1091,Mont-Soleil_admin,mail_mont-soleil@bern.ch,DE,Dufourstrasse 12,2610
1092,Mont-Crosin_admin,mail_mont-crosin@bern.ch,FR,Rue de la Croix-Rouge 26,2610
1093,Les_Pontins_admin,mail_les_pontins@bern.ch,FR,Piazza Riforma 38,2610
1094,St-Imier_admin,mail_st-imier@bern.ch,DE,Winkelriedstrasse 82,2610
1095,Cormoret_admin,mail_cormoret@bern.ch,IT,Place de l'hôtel 1,2612
1096,Villeret_admin,mail_villeret@bern.ch,DE,Rue de l'hôpital 87,2613
1097,Montagne-de-Sonvilier_admin,mail_montagne-de-sonvilier@bern.ch,DE,Bärenplatz 39,2615
1098,Sonvilier_admin,mail_sonvilier@bern.ch,FR,Marktplatz 29,2615
1099,Renan_BE_admin,mail_renan_be@bern.ch,DE,Via Trevano 54,2616
1100,Tavannes_admin,mail_tavannes@bern.ch,IT,Winkelriedstrasse 43,2710
1101,Le_Fuet_admin,mail_le_fuet@bern.ch,FR,Via Trevano 63,2712
1102,Bellelay_admin,mail_bellelay@bern.ch,FR,Zürcherstrasse 74,2713
1103,Le_Prédame_admin,mail_le_prédame@jura.ch,DE,Rue de la Croix-Rouge 7,2714
1104,Les_Genevez JU_admin,mail_les_genevez ju@jura.ch,IT,Winkelriedstrasse 69,2714
1105,Monible_admin,mail_monible@bern.ch,FR,Industriestrasse 98,2715
1106,Châtelat_admin,mail_châtelat@bern.ch,IT,Bahnhofstrasse 99,2715
1107,Sornetan_admin,mail_sornetan@bern.ch,FR,Piazza Riforma 6,2716
1108,Fornet-Dessous_admin,mail_fornet-dessous@bern.ch,FR,Usterstrasse 40,2717
1109,Rebévelier_admin,mail_rebévelier@bern.ch,FR,Poststrasse 32,2717
1110,Fornet-Dessus_admin,mail_fornet-dessus@jura.ch,DE,Rue du Château 48,2718
1111,Lajoux_JU_admin,mail_lajoux_ju@jura.ch,FR,Poststrasse 46,2718
1112,La_Tanne_admin,mail_la_tanne@bern.ch,IT,Werdstrasse 30,2720
1113,Tramelan_admin,mail_tramelan@bern.ch,FR,Rue du Château 53,2720
1114,Les_Reussilles_admin,mail_les_reussilles@bern.ch,IT,Marktplatz 42,2722
1115,Mont-Tramelan_admin,mail_mont-tramelan@bern.ch,IT,Via Trevano 98,2723
1116,Saicourt_admin,mail_saicourt@bern.ch,IT,Poststrasse 80,2732
1117,Saules_BE_admin,mail_saules_be@bern.ch,IT,Industriestrasse 60,2732
1118,Loveresse_admin,mail_loveresse@bern.ch,IT,Bärenplatz 14,2732
1119,Reconvilier_admin,mail_reconvilier@bern.ch,FR,Usterstrasse 87,2732
1120,Pontenet_admin,mail_pontenet@bern.ch,IT,Hirschengraben 95,2733
1121,Bévilard_admin,mail_bévilard@bern.ch,DE,Winkelriedstrasse 59,2735
1122,Champoz_admin,mail_champoz@bern.ch,FR,Industriestrasse 18,2735
1123,Malleray_admin,mail_malleray@bern.ch,DE,Piazza Riforma 67,2735
1124,Sorvilier_admin,mail_sorvilier@bern.ch,IT,Piazza Riforma 47,2736
1125,Court_admin,mail_court@bern.ch,FR,Winkelriedstrasse 96,2738
1126,Moutier_admin,mail_moutier@bern.ch,DE,Hirschengraben 48,2740
1127,Perrefitte_admin,mail_perrefitte@bern.ch,IT,Bahnhofstrasse 89,2742
1128,Eschert_admin,mail_eschert@bern.ch,FR,Rue du Château 62,2743
1129,Belprahon_admin,mail_belprahon@bern.ch,DE,Bahnhofstrasse 89,2744
1130,Grandval_admin,mail_grandval@bern.ch,IT,Piazza Riforma 15,2745
1131,Crémines_admin,mail_crémines@bern.ch,FR,Werdstrasse 55,2746
1132,Seehof_admin,mail_seehof@bern.ch,FR,Marktplatz 73,2747
1133,Corcelles_BE_admin,mail_corcelles_be@bern.ch,IT,Piazza Riforma 70,2747
1134,Souboz_admin,mail_souboz@bern.ch,DE,Hirschengraben 31,2748
1135,Les_Ecorcheresses_admin,mail_les_ecorcheresses@bern.ch,FR,Bärenplatz 41,2748
1136,Roches_BE_admin,mail_roches_be@bern.ch,FR,Usterstrasse 85,2762
1137,Delémont_admin,mail_delémont@jura.ch,FR,Poststrasse 13,2800
1138,Develier_admin,mail_develier@jura.ch,DE,Poststrasse 26,2802
1139,Bourrignon_admin,mail_bourrignon@jura.ch,IT,Poststrasse 1,2803
1140,Soyhières_admin,mail_soyhières@jura.ch,DE,Hirschengraben 97,2805
1141,Mettembert_admin,mail_mettembert@jura.ch,IT,Tellstrasse 52,2806
1142,Lucelle_admin,mail_lucelle@jura.ch,IT,Marktplatz 81,2807
1143,Pleigne_admin,mail_pleigne@jura.ch,IT,Tellstrasse 9,2807
1144,Movelier_admin,mail_movelier@jura.ch,IT,Industriestrasse 62,2812
1145,Ederswiler_admin,mail_ederswiler@jura.ch,IT,Tellstrasse 42,2813
1146,Roggenburg_admin,mail_roggenburg@basel-landschaft.ch,FR,Hirschengraben 3,2814
1147,Courroux_admin,mail_courroux@jura.ch,IT,Dufourstrasse 24,2822
1148,Courcelon_admin,mail_courcelon@jura.ch,IT,Bahnhofstrasse 45,2823
1149,Vicques_admin,mail_vicques@jura.ch,FR,Place de l'hôtel 45,2824
1150,Courchapoix_admin,mail_courchapoix@jura.ch,FR,Morgartenstrasse 40,2825
1151,Corban_admin,mail_corban@jura.ch,IT,Bahnhofstrasse 4,2826
1152,Schelten_admin,mail_schelten@bern.ch,FR,Marktgasse 3,2827
1153,Mervelier_admin,mail_mervelier@jura.ch,FR,Zürcherstrasse 33,2827
1154,Montsevelier_admin,mail_montsevelier@jura.ch,IT,Bärenplatz 66,2828
1155,Vermes_admin,mail_vermes@jura.ch,IT,Industriestrasse 19,2829
1156,Vellerat_admin,mail_vellerat@jura.ch,DE,Bahnhofstrasse 45,2830
1157,Courrendlin_admin,mail_courrendlin@jura.ch,FR,Usterstrasse 82,2830
1158,Rebeuvelier_admin,mail_rebeuvelier@jura.ch,IT,Morgartenstrasse 14,2832
1159,Rossemaison_admin,mail_rossemaison@jura.ch,DE,Rue du Château 87,2842
1160,Châtillon_JU_admin,mail_châtillon_ju@jura.ch,DE,Morgartenstrasse 3,2843
1161,Courtételle_admin,mail_courtételle@jura.ch,DE,Usterstrasse 2,2852
1162,Courfaivre_admin,mail_courfaivre@jura.ch,DE,Industriestrasse 65,2853
1163,Bassecourt_admin,mail_bassecourt@jura.ch,DE,Bahnhofstrasse 68,2854
1164,Glovelier_admin,mail_glovelier@jura.ch,IT,Usterstrasse 67,2855
1165,Boécourt_admin,mail_boécourt@jura.ch,FR,Tellstrasse 91,2856
1166,Montavon_admin,mail_montavon@jura.ch,IT,Bahnhofstrasse 73,2857
1167,Undervelier_admin,mail_undervelier@jura.ch,FR,Via Trevano 49,2863
1168,Soulce_admin,mail_soulce@jura.ch,DE,Industriestrasse 61,2864
1169,Saulcy_admin,mail_saulcy@jura.ch,IT,Dufourstrasse 15,2873
1170,Le_Bémont JU_admin,mail_le_bémont ju@jura.ch,IT,Usterstrasse 84,2877
1171,St-Ursanne_admin,mail_st-ursanne@jura.ch,FR,Via Trevano 18,2882
1172,Montmelon_admin,mail_montmelon@jura.ch,IT,Marktgasse 53,2883
1173,Montenol_admin,mail_montenol@jura.ch,IT,Tellstrasse 37,2884
1174,Epauvillers_admin,mail_epauvillers@jura.ch,IT,Industriestrasse 5,2885
1175,Epiquerez_admin,mail_epiquerez@jura.ch,FR,Marktplatz 54,2886
1176,Soubey_admin,mail_soubey@jura.ch,FR,Rue de l'hôpital 7,2887
1177,Seleute_admin,mail_seleute@jura.ch,IT,Marktgasse 51,2888
1178,Ocourt_admin,mail_ocourt@jura.ch,IT,Werdstrasse 61,2889
1179,Porrentruy_admin,mail_porrentruy@jura.ch,DE,Dufourstrasse 90,2900
1180,Fontenais_admin,mail_fontenais@jura.ch,DE,Place de l'hôtel 52,2902
1181,Villars-sur_Fontenais_admin,mail_villars-sur_fontenais@jura.ch,IT,Tellstrasse 97,2903
1182,Bressaucourt_admin,mail_bressaucourt@jura.ch,FR,Dufourstrasse 77,2904
1183,Courtedoux_admin,mail_courtedoux@jura.ch,FR,Bärenplatz 70,2905
1184,Chevenez_admin,mail_chevenez@jura.ch,IT,Winkelriedstrasse 35,2906
1185,Rocourt_admin,mail_rocourt@jura.ch,DE,Rue de l'hôpital 24,2907
1186,Grandfontaine_admin,mail_grandfontaine@jura.ch,IT,Dufourstrasse 53,2908
1187,Roche-d'Or_admin,mail_roche-d'or@jura.ch,DE,Place de l'hôtel 70,2912
1188,Réclère_admin,mail_réclère@jura.ch,FR,Werdstrasse 37,2912
1189,Damvant_admin,mail_damvant@jura.ch,IT,Poststrasse 100,2914
1190,Bure_admin,mail_bure@jura.ch,DE,Rue du Château 52,2915
1191,Fahy_admin,mail_fahy@jura.ch,IT,Werdstrasse 15,2916
1192,Courchavon_admin,mail_courchavon@jura.ch,IT,Via Trevano 68,2922
1193,Courtemaîche_admin,mail_courtemaîche@jura.ch,IT,Hirschengraben 20,2923
1194,Montignez_admin,mail_montignez@jura.ch,FR,Marktplatz 63,2924
1195,Buix_admin,mail_buix@jura.ch,DE,Tellstrasse 91,2925
1196,Boncourt_admin,mail_boncourt@jura.ch,IT,Poststrasse 84,2926
1197,Coeuve_admin,mail_coeuve@jura.ch,FR,Piazza Riforma 13,2932
1198,Damphreux_admin,mail_damphreux@jura.ch,DE,Rue du Château 72,2933
1199,Lugnez_admin,mail_lugnez@jura.ch,IT,Place de l'hôtel 27,2933
1200,Beurnevésin_admin,mail_beurnevésin@jura.ch,FR,Bärenplatz 51,2935
1201,Alle_admin,mail_alle@jura.ch,DE,Usterstrasse 28,2942
1202,Vendlincourt_admin,mail_vendlincourt@jura.ch,FR,Bahnhofstrasse 78,2943
1203,Bonfol_admin,mail_bonfol@jura.ch,FR,Rue de l'hôpital 58,2944
1204,Miécourt_admin,mail_miécourt@jura.ch,IT,Place de l'hôtel 3,2946
1205,Charmoille_admin,mail_charmoille@jura.ch,IT,Werdstrasse 9,2947
1206,Courtemautruy_admin,mail_courtemautruy@jura.ch,DE,Morgartenstrasse 48,2950
1207,Courgenay_admin,mail_courgenay@jura.ch,DE,Winkelriedstrasse 60,2950
1208,Cornol_admin,mail_cornol@jura.ch,DE,Marktplatz 36,2952
1209,Fregiécourt_admin,mail_fregiécourt@jura.ch,FR,Rue de la Croix-Rouge 54,2953
1210,Pleujouse_admin,mail_pleujouse@jura.ch,IT,Hirschengraben 93,2953
1211,Asuel_admin,mail_asuel@jura.ch,FR,Poststrasse 30,2954
1212,Bern_admin,mail_bern@bern.ch,FR,Tellstrasse 13,3000
1213,Hinterkappelen_admin,mail_hinterkappelen@bern.ch,FR,Marktgasse 12,3032
1214,Wohlen_b. Bern_admin,mail_wohlen_b. bern@bern.ch,FR,Bärenplatz 72,3033
1215,Murzelen_admin,mail_murzelen@bern.ch,IT,Morgartenstrasse 58,3034
1216,Frieswil_admin,mail_frieswil@bern.ch,FR,Usterstrasse 8,3035
1217,Detligen_admin,mail_detligen@bern.ch,FR,Morgartenstrasse 37,3036
1218,Herrenschwanden_admin,mail_herrenschwanden@bern.ch,DE,Winkelriedstrasse 25,3037
1219,Kirchlindach_admin,mail_kirchlindach@bern.ch,FR,Poststrasse 23,3038
1220,Ortschwaben_admin,mail_ortschwaben@bern.ch,FR,Marktgasse 76,3042
1221,Uettligen_admin,mail_uettligen@bern.ch,FR,Place de l'hôtel 31,3043
1222,Innerberg_admin,mail_innerberg@bern.ch,FR,Dufourstrasse 61,3044
1223,Meikirch_admin,mail_meikirch@bern.ch,DE,Rue de la Croix-Rouge 47,3045
1224,Wahlendorf_admin,mail_wahlendorf@bern.ch,FR,Winkelriedstrasse 21,3046
1225,Bremgarten_b. Bern_admin,mail_bremgarten_b. bern@bern.ch,DE,Bahnhofstrasse 51,3047
1226,Worblaufen_admin,mail_worblaufen@bern.ch,IT,Dufourstrasse 91,3048
1227,Säriswil_admin,mail_säriswil@bern.ch,IT,Place de l'hôtel 90,3049
1228,Zollikofen_admin,mail_zollikofen@bern.ch,DE,Werdstrasse 81,3052
1229,Deisswil_b. Münchenbuchsee_admin,mail_deisswil_b. münchenbuchsee@bern.ch,IT,Werdstrasse 90,3053
1230,Diemerswil_admin,mail_diemerswil@bern.ch,DE,Rue de la Croix-Rouge 53,3053
1231,Wiggiswil_admin,mail_wiggiswil@bern.ch,DE,Industriestrasse 94,3053
1232,Lätti_admin,mail_lätti@bern.ch,DE,Marktplatz 81,3053
1233,Münchenbuchsee_admin,mail_münchenbuchsee@bern.ch,DE,Tellstrasse 95,3053
1234,Schüpfen_admin,mail_schüpfen@bern.ch,DE,Dufourstrasse 55,3054
1235,Ittigen_admin,mail_ittigen@bern.ch,IT,Piazza Riforma 30,3063
1236,Bolligen_admin,mail_bolligen@bern.ch,DE,Bahnhofstrasse 33,3065
1237,Stettlen_admin,mail_stettlen@bern.ch,DE,Hirschengraben 65,3066
1238,Boll_admin,mail_boll@bern.ch,IT,Marktplatz 58,3067
1239,Utzigen_admin,mail_utzigen@bern.ch,FR,Tellstrasse 27,3068
1240,Ostermundigen_admin,mail_ostermundigen@bern.ch,IT,Poststrasse 94,3072
1241,Gümligen_admin,mail_gümligen@bern.ch,FR,Dufourstrasse 13,3073
1242,Muri_b. Bern_admin,mail_muri_b. bern@bern.ch,IT,Rue de l'hôpital 41,3074
1243,Rüfenacht_BE_admin,mail_rüfenacht_be@bern.ch,DE,Dufourstrasse 59,3075
1244,Worb_admin,mail_worb@bern.ch,IT,Via Trevano 76,3076
1245,Enggistein_admin,mail_enggistein@bern.ch,IT,Piazza Riforma 52,3077
1246,Richigen_admin,mail_richigen@bern.ch,DE,Via Trevano 53,3078
1247,Schlosswil_admin,mail_schlosswil@bern.ch,FR,Marktplatz 48,3082
1248,Trimstein_admin,mail_trimstein@bern.ch,FR,Rue de l'hôpital 10,3083
1249,Wabern_admin,mail_wabern@bern.ch,FR,Winkelriedstrasse 8,3084
1250,Englisberg_admin,mail_englisberg@bern.ch,FR,Morgartenstrasse 45,3086
1251,Zimmerwald_admin,mail_zimmerwald@bern.ch,FR,Usterstrasse 71,3086
1252,Niedermuhlern_admin,mail_niedermuhlern@bern.ch,IT,Place de l'hôtel 44,3087
1253,Oberbütschel_admin,mail_oberbütschel@bern.ch,FR,Usterstrasse 74,3088
1254,Rüeggisberg_admin,mail_rüeggisberg@bern.ch,IT,Place de l'hôtel 16,3088
1255,Hinterfultigen_admin,mail_hinterfultigen@bern.ch,FR,Industriestrasse 24,3089
1256,Spiegel_b. Bern_admin,mail_spiegel_b. bern@bern.ch,IT,Winkelriedstrasse 75,3095
1257,Oberbalm_admin,mail_oberbalm@bern.ch,IT,Via Trevano 39,3096
1258,Liebefeld_admin,mail_liebefeld@bern.ch,FR,Werdstrasse 81,3097
1259,Köniz_admin,mail_köniz@bern.ch,IT,Usterstrasse 70,3098
1260,Schliern_b. Köniz_admin,mail_schliern_b. köniz@bern.ch,FR,Marktgasse 28,3098
1261,Rüti_b. Riggisberg_admin,mail_rüti_b. riggisberg@bern.ch,DE,Morgartenstrasse 46,3099
1262,Münsingen_admin,mail_münsingen@bern.ch,IT,Morgartenstrasse 51,3110
1263,Tägertschi_admin,mail_tägertschi@bern.ch,IT,Usterstrasse 100,3111
1264,Allmendingen_b. Bern_admin,mail_allmendingen_b. bern@bern.ch,IT,Werdstrasse 97,3112
1265,Rubigen_admin,mail_rubigen@bern.ch,DE,Tellstrasse 83,3113
1266,Wichtrach_admin,mail_wichtrach@bern.ch,FR,Werdstrasse 78,3114
1267,Gerzensee_admin,mail_gerzensee@bern.ch,FR,Rue de l'hôpital 45,3115
1268,Mühledorf_BE_admin,mail_mühledorf_be@bern.ch,FR,Marktplatz 18,3116
1269,Noflen_BE_admin,mail_noflen_be@bern.ch,IT,Industriestrasse 13,3116
1270,Kirchdorf_BE_admin,mail_kirchdorf_be@bern.ch,DE,Via Trevano 16,3116
1271,Kehrsatz_admin,mail_kehrsatz@bern.ch,DE,Rue de la Croix-Rouge 57,3122
1272,Belp_admin,mail_belp@bern.ch,DE,Usterstrasse 82,3123
1273,Belpberg_admin,mail_belpberg@bern.ch,FR,Dufourstrasse 57,3124
1274,Toffen_admin,mail_toffen@bern.ch,IT,Hirschengraben 27,3125
1275,Gelterfingen_admin,mail_gelterfingen@bern.ch,IT,Rue du Château 46,3126
1276,Kaufdorf_admin,mail_kaufdorf@bern.ch,FR,Bärenplatz 45,3126
1277,Lohnstorf_admin,mail_lohnstorf@bern.ch,DE,Usterstrasse 47,3127
1278,Mühlethurnen_admin,mail_mühlethurnen@bern.ch,FR,Poststrasse 3,3127
1279,Kirchenthurnen_admin,mail_kirchenthurnen@bern.ch,FR,Usterstrasse 75,3128
1280,Rümligen_admin,mail_rümligen@bern.ch,DE,Rue de l'hôpital 5,3128
1281,Riggisberg_admin,mail_riggisberg@bern.ch,IT,Dufourstrasse 94,3132
1282,Gasel_admin,mail_gasel@bern.ch,IT,Werdstrasse 79,3144
1283,Niederscherli_admin,mail_niederscherli@bern.ch,DE,Morgartenstrasse 83,3145
1284,Mittelhäusern_admin,mail_mittelhäusern@bern.ch,DE,Morgartenstrasse 85,3147
1285,Lanzenhäusern_admin,mail_lanzenhäusern@bern.ch,DE,Via Trevano 24,3148
1286,Schwarzenburg_admin,mail_schwarzenburg@bern.ch,FR,Bahnhofstrasse 10,3150
1287,Mamishaus_admin,mail_mamishaus@bern.ch,IT,Bärenplatz 28,3152
1288,Rüschegg_Gambach_admin,mail_rüschegg_gambach@bern.ch,DE,Tellstrasse 70,3153
1289,Rüschegg_Heubach_admin,mail_rüschegg_heubach@bern.ch,IT,Hirschengraben 33,3154
1290,Helgisried-Rohrbach_admin,mail_helgisried-rohrbach@bern.ch,IT,Hirschengraben 57,3155
1291,Riffenmatt_admin,mail_riffenmatt@bern.ch,DE,Rue du Château 91,3156
1292,Milken_admin,mail_milken@bern.ch,DE,Dufourstrasse 97,3157
1293,Guggisberg_admin,mail_guggisberg@bern.ch,FR,Hirschengraben 74,3158
1294,Riedstätt_admin,mail_riedstätt@bern.ch,DE,Hirschengraben 72,3159
1295,Niederwangen_b. Bern_admin,mail_niederwangen_b. bern@bern.ch,FR,Via Trevano 93,3172
1296,Oberwangen_b. Bern_admin,mail_oberwangen_b. bern@bern.ch,DE,Tellstrasse 4,3173
1297,Thörishaus_admin,mail_thörishaus@bern.ch,FR,Dufourstrasse 7,3174
1298,Flamatt_admin,mail_flamatt@freiburg.ch,IT,Dufourstrasse 78,3175
1299,Neuenegg_admin,mail_neuenegg@bern.ch,DE,Poststrasse 93,3176
1300,Laupen_BE_admin,mail_laupen_be@bern.ch,IT,Bahnhofstrasse 64,3177
1301,Bösingen_admin,mail_bösingen@freiburg.ch,FR,Place de l'hôtel 7,3178
1302,Kriechenwil_admin,mail_kriechenwil@bern.ch,DE,Zürcherstrasse 78,3179
1303,Ueberstorf_admin,mail_ueberstorf@freiburg.ch,FR,Marktgasse 41,3182
1304,Albligen_admin,mail_albligen@bern.ch,DE,Tellstrasse 66,3183
1305,Wünnewil_admin,mail_wünnewil@freiburg.ch,FR,Hirschengraben 97,3184
1306,Schmitten_FR_admin,mail_schmitten_fr@freiburg.ch,DE,Marktplatz 75,3185
1307,Düdingen_admin,mail_düdingen@freiburg.ch,DE,Morgartenstrasse 20,3186
1308,Frauenkappelen_admin,mail_frauenkappelen@bern.ch,IT,Via Trevano 32,3202
1309,Mühleberg_admin,mail_mühleberg@bern.ch,IT,Marktplatz 21,3203
1310,Rosshäusern_admin,mail_rosshäusern@bern.ch,FR,Bahnhofstrasse 67,3204
1311,Gümmenen_admin,mail_gümmenen@bern.ch,IT,Marktgasse 44,3205
1312,Rizenbach_admin,mail_rizenbach@bern.ch,IT,Hirschengraben 45,3206
