ID,username,mail,language,street,PLZ
1320,Kerzers_Freiburg_admin,mail_kerzers@freiburg.ch,FR,Bärenplatz 25,3210
1321,Kleingurmels_Freiburg_admin,mail_kleingurmels@freiburg.ch,FR,Hirschengraben 87,3212
1322,Gurmels_Freiburg_admin,mail_gurmels@freiburg.ch,DE,Rue de la Croix-Rouge 19,3212
1323,Liebistorf_Freiburg_admin,mail_liebistorf@freiburg.ch,FR,Hirschengraben 94,3213
1324,Kleinbösingen_Freiburg_admin,mail_kleinbösingen@freiburg.ch,IT,Werdstrasse 51,3213
1325,Ulmiz_Freiburg_admin,mail_ulmiz@freiburg.ch,DE,Morgartenstrasse 98,3214
1326,Gempenach_Freiburg_admin,mail_gempenach@freiburg.ch,DE,Marktgasse 91,3215
1327,Büchslen_Freiburg_admin,mail_büchslen@freiburg.ch,FR,Rue de l'hôpital 84,3215
1328,Lurtigen_Freiburg_admin,mail_lurtigen@freiburg.ch,DE,Marktplatz 93,3215
1329,Agriswil_Freiburg_admin,mail_agriswil@freiburg.ch,DE,Marktgasse 79,3216
1330,Ried_b. Kerzers_Freiburg_admin,mail_ried_b. kerzers@freiburg.ch,IT,Tellstrasse 62,3216
1331,Müntschemier_Bern_admin,mail_müntschemier@bern.ch,FR,Zürcherstrasse 23,3225
1332,Treiten_Bern_admin,mail_treiten@bern.ch,FR,Tellstrasse 44,3226
1333,Ins_Bern_admin,mail_ins@bern.ch,FR,Usterstrasse 35,3232
1334,Tschugg_Bern_admin,mail_tschugg@bern.ch,FR,Poststrasse 39,3233
1335,Vinelz_Bern_admin,mail_vinelz@bern.ch,FR,Werdstrasse 97,3234
1336,Erlach_Bern_admin,mail_erlach@bern.ch,DE,Marktgasse 69,3235
1337,Gampelen_Bern_admin,mail_gampelen@bern.ch,DE,Dufourstrasse 100,3236
1338,Brüttelen_Bern_admin,mail_brüttelen@bern.ch,IT,Place de l'hôtel 1,3237
1339,Gals_Bern_admin,mail_gals@bern.ch,IT,Piazza Riforma 27,3238
1340,Lyss_Bern_admin,mail_lyss@bern.ch,IT,Werdstrasse 72,3250
1341,Ruppoldsried_Bern_admin,mail_ruppoldsried@bern.ch,DE,Bahnhofstrasse 91,3251
1342,Wengi_b. Büren_Bern_admin,mail_wengi_b. büren@bern.ch,DE,Morgartenstrasse 43,3251
1343,Worben_Bern_admin,mail_worben@bern.ch,FR,Piazza Riforma 40,3252
1344,Schnottwil_Solothurn_admin,mail_schnottwil@solothurn.ch,IT,Zürcherstrasse 29,3253
1345,Balm_b. Messen_Solothurn_admin,mail_balm_b. messen@solothurn.ch,FR,Bärenplatz 79,3254
1346,Messen_Solothurn_admin,mail_messen@solothurn.ch,DE,Rue de l'hôpital 14,3254
1347,Rapperswil_BE_Bern_admin,mail_rapperswil_be@bern.ch,FR,Industriestrasse 55,3255
1348,Dieterswil_Bern_admin,mail_dieterswil@bern.ch,DE,Rue de la Croix-Rouge 37,3256
1349,Bangerten_b. Dieterswil_Bern_admin,mail_bangerten_b. dieterswil@bern.ch,IT,Rue du Château 30,3256
1350,Seewil_Bern_admin,mail_seewil@bern.ch,IT,Morgartenstrasse 20,3256
1351,Ammerzwil_BE_Bern_admin,mail_ammerzwil_be@bern.ch,DE,Via Trevano 69,3257
1352,Grossaffoltern_Bern_admin,mail_grossaffoltern@bern.ch,FR,Poststrasse 65,3257
1353,Suberg_Bern_admin,mail_suberg@bern.ch,DE,Hirschengraben 83,3262
1354,Büetigen_Bern_admin,mail_büetigen@bern.ch,IT,Winkelriedstrasse 10,3263
1355,Diessbach_b. Büren_Bern_admin,mail_diessbach_b. büren@bern.ch,FR,Industriestrasse 65,3264
1356,Wiler_b. Seedorf_Bern_admin,mail_wiler_b. seedorf@bern.ch,FR,Usterstrasse 70,3266
1357,Seedorf_BE_Bern_admin,mail_seedorf_be@bern.ch,FR,Bärenplatz 6,3267
1358,Lobsigen_Bern_admin,mail_lobsigen@bern.ch,IT,Piazza Riforma 36,3268
1359,Aarberg_Bern_admin,mail_aarberg@bern.ch,IT,Place de l'hôtel 20,3270
1360,Radelfingen_b. Aarberg_Bern_admin,mail_radelfingen_b. aarberg@bern.ch,IT,Via Trevano 74,3271
1361,Epsach_Bern_admin,mail_epsach@bern.ch,IT,Place de l'hôtel 78,3272
1362,Walperswil_Bern_admin,mail_walperswil@bern.ch,FR,Bärenplatz 87,3272
1363,Kappelen_Bern_admin,mail_kappelen@bern.ch,FR,Industriestrasse 27,3273
1364,Hermrigen_Bern_admin,mail_hermrigen@bern.ch,IT,Place de l'hôtel 67,3274
1365,Bühl_b. Aarberg_Bern_admin,mail_bühl_b. aarberg@bern.ch,IT,Tellstrasse 97,3274
1366,Merzligen_Bern_admin,mail_merzligen@bern.ch,IT,Marktplatz 31,3274
1367,Meyriez_Freiburg_admin,mail_meyriez@freiburg.ch,IT,Bärenplatz 63,3280
1368,Greng_Freiburg_admin,mail_greng@freiburg.ch,FR,Usterstrasse 100,3280
1369,Murten_Freiburg_admin,mail_murten@freiburg.ch,FR,Industriestrasse 13,3280
1370,Bargen_BE_Bern_admin,mail_bargen_be@bern.ch,DE,Tellstrasse 19,3282
1371,Niederried_b. Kallnach_Bern_admin,mail_niederried_b. kallnach@bern.ch,IT,Rue de l'hôpital 44,3283
1372,Kallnach_Bern_admin,mail_kallnach@bern.ch,FR,Dufourstrasse 90,3283
1373,Fräschels_Freiburg_admin,mail_fräschels@freiburg.ch,DE,Morgartenstrasse 60,3284
1374,Galmiz_Freiburg_admin,mail_galmiz@freiburg.ch,IT,Marktplatz 25,3285
1375,Muntelier_Freiburg_admin,mail_muntelier@freiburg.ch,DE,Marktplatz 62,3286
1376,Busswil_b. Büren_Bern_admin,mail_busswil_b. büren@bern.ch,IT,Bärenplatz 96,3292
1377,Dotzigen_Bern_admin,mail_dotzigen@bern.ch,IT,Tellstrasse 77,3293
1378,Meienried_Bern_admin,mail_meienried@bern.ch,IT,Hirschengraben 6,3294
1379,Büren_an der Aare_Bern_admin,mail_büren_an der aare@bern.ch,IT,Rue du Château 50,3294
1380,Rüti_b. Büren_Bern_admin,mail_rüti_b. büren@bern.ch,FR,Poststrasse 22,3295
1381,Arch_Bern_admin,mail_arch@bern.ch,IT,Marktgasse 29,3296
1382,Leuzigen_Bern_admin,mail_leuzigen@bern.ch,IT,Bärenplatz 86,3297
1383,Oberwil_b. Büren_Bern_admin,mail_oberwil_b. büren@bern.ch,DE,Hirschengraben 91,3298
1384,Moosseedorf_Bern_admin,mail_moosseedorf@bern.ch,FR,Dufourstrasse 23,3302
1385,Zuzwil_BE_Bern_admin,mail_zuzwil_be@bern.ch,FR,Piazza Riforma 42,3303
1386,Ballmoos_Bern_admin,mail_ballmoos@bern.ch,FR,Morgartenstrasse 55,3303
1387,Münchringen_Bern_admin,mail_münchringen@bern.ch,FR,Hirschengraben 91,3303
1388,Jegenstorf_Bern_admin,mail_jegenstorf@bern.ch,IT,Bärenplatz 11,3303
1389,Iffwil_Bern_admin,mail_iffwil@bern.ch,FR,Marktplatz 85,3305
1390,Scheunen_Bern_admin,mail_scheunen@bern.ch,FR,Rue de l'hôpital 54,3305
1391,Etzelkofen_Bern_admin,mail_etzelkofen@bern.ch,DE,Via Trevano 16,3306
1392,Brunnenthal_Solothurn_admin,mail_brunnenthal@solothurn.ch,IT,Industriestrasse 49,3307
1393,Grafenried_Bern_admin,mail_grafenried@bern.ch,IT,Bahnhofstrasse 63,3308
1394,Kernenried_Bern_admin,mail_kernenried@bern.ch,DE,Usterstrasse 92,3309
1395,Zauggenried_Bern_admin,mail_zauggenried@bern.ch,FR,Industriestrasse 39,3309
1396,Fraubrunnen_Bern_admin,mail_fraubrunnen@bern.ch,FR,Bärenplatz 18,3312
1397,Büren_zum Hof_Bern_admin,mail_büren_zum hof@bern.ch,FR,Winkelriedstrasse 43,3313
1398,Schalunen_Bern_admin,mail_schalunen@bern.ch,FR,Morgartenstrasse 72,3314
1399,Kräiligen_Bern_admin,mail_kräiligen@bern.ch,FR,Winkelriedstrasse 40,3315
1400,Bätterkinden_Bern_admin,mail_bätterkinden@bern.ch,IT,Bahnhofstrasse 58,3315
1401,Limpach_Bern_admin,mail_limpach@bern.ch,IT,Dufourstrasse 8,3317
1402,Mülchi_Bern_admin,mail_mülchi@bern.ch,IT,Zürcherstrasse 4,3317
1403,Mattstetten_Bern_admin,mail_mattstetten@bern.ch,FR,Rue du Château 12,3322
1404,Urtenen-Schönbühl_Bern_admin,mail_urtenen-schönbühl@bern.ch,DE,Hirschengraben 46,3322
1405,Bäriswil_BE_Bern_admin,mail_bäriswil_be@bern.ch,IT,Usterstrasse 88,3323
1406,Mötschwil_Bern_admin,mail_mötschwil@bern.ch,FR,Poststrasse 1,3324
1407,Hindelbank_Bern_admin,mail_hindelbank@bern.ch,FR,Bärenplatz 3,3324
1408,Hettiswil_b. Hindelbank_Bern_admin,mail_hettiswil_b. hindelbank@bern.ch,IT,Piazza Riforma 20,3325
1409,Krauchthal_Bern_admin,mail_krauchthal@bern.ch,FR,Tellstrasse 77,3326
1410,Herzogenbuchsee_Bern_admin,mail_herzogenbuchsee@bern.ch,IT,Rue de l'hôpital 35,3360
1411,Niederönz_Bern_admin,mail_niederönz@bern.ch,IT,Marktgasse 29,3362
1412,Oberönz_Bern_admin,mail_oberönz@bern.ch,DE,Industriestrasse 96,3363
1413,Seeberg_Bern_admin,mail_seeberg@bern.ch,DE,Rue du Château 10,3365
1414,Grasswil_Bern_admin,mail_grasswil@bern.ch,IT,Rue de la Croix-Rouge 38,3365
1415,Bettenhausen_Bern_admin,mail_bettenhausen@bern.ch,DE,Rue de la Croix-Rouge 28,3366
1416,Bollodingen_Bern_admin,mail_bollodingen@bern.ch,IT,Marktgasse 23,3366
1417,Ochlenberg_Bern_admin,mail_ochlenberg@bern.ch,FR,Hirschengraben 98,3367
1418,Thörigen_Bern_admin,mail_thörigen@bern.ch,IT,Werdstrasse 32,3367
1419,Bleienbach_Bern_admin,mail_bleienbach@bern.ch,DE,Piazza Riforma 11,3368
1420,Wanzwil_Bern_admin,mail_wanzwil@bern.ch,IT,Poststrasse 16,3372
1421,Heimenhausen_Bern_admin,mail_heimenhausen@bern.ch,FR,Poststrasse 61,3373
1422,Röthenbach_Herzogenbuchsee_Bern_admin,mail_röthenbach_herzogenbuchsee@bern.ch,FR,Rue de l'hôpital 100,3373
1423,Wangenried_Bern_admin,mail_wangenried@bern.ch,DE,Rue du Château 47,3374
1424,Inkwil_Bern_admin,mail_inkwil@bern.ch,IT,Usterstrasse 64,3375
1425,Graben_Bern_admin,mail_graben@bern.ch,FR,Werdstrasse 16,3376
1426,Berken_Bern_admin,mail_berken@bern.ch,FR,Marktgasse 40,3376
1427,Walliswil_b. Wangen_Bern_admin,mail_walliswil_b. wangen@bern.ch,IT,Place de l'hôtel 64,3377
1428,Walliswil_b. Niederbipp_Bern_admin,mail_walliswil_b. niederbipp@bern.ch,IT,Winkelriedstrasse 12,3380
1429,Wangen_an der Aare_Bern_admin,mail_wangen_an der aare@bern.ch,FR,Hirschengraben 74,3380
1430,Burgdorf_Bern_admin,mail_burgdorf@bern.ch,DE,Hirschengraben 76,3400
1431,Heimiswil_Bern_admin,mail_heimiswil@bern.ch,IT,Hirschengraben 46,3412
1432,Kaltacker_Bern_admin,mail_kaltacker@bern.ch,IT,Bärenplatz 54,3413
1433,Oberburg_Bern_admin,mail_oberburg@bern.ch,DE,Piazza Riforma 4,3414
1434,Schafhausen_im Emmental_Bern_admin,mail_schafhausen_im emmental@bern.ch,DE,Tellstrasse 93,3415
1435,Rüegsauschachen_Bern_admin,mail_rüegsauschachen@bern.ch,FR,Usterstrasse 60,3415
1436,Hasle_b. Burgdorf_Bern_admin,mail_hasle_b. burgdorf@bern.ch,FR,Marktgasse 44,3415
1437,Affoltern_im Emmental_Bern_admin,mail_affoltern_im emmental@bern.ch,DE,Bahnhofstrasse 73,3416
1438,Rüegsau_Bern_admin,mail_rüegsau@bern.ch,FR,Rue de l'hôpital 24,3417
1439,Rüegsbach_Bern_admin,mail_rüegsbach@bern.ch,FR,Usterstrasse 50,3418
1440,Biembach_im Emmental_Bern_admin,mail_biembach_im emmental@bern.ch,FR,Dufourstrasse 86,3419
1441,Rüti_b. Lyssach_Bern_admin,mail_rüti_b. lyssach@bern.ch,DE,Rue de la Croix-Rouge 37,3421
1442,Lyssach_Bern_admin,mail_lyssach@bern.ch,DE,Dufourstrasse 38,3421
1443,Rüdtligen_Bern_admin,mail_rüdtligen@bern.ch,IT,Zürcherstrasse 48,3422
1444,Alchenflüh_Bern_admin,mail_alchenflüh@bern.ch,FR,Winkelriedstrasse 65,3422
1445,Kirchberg_BE_Bern_admin,mail_kirchberg_be@bern.ch,FR,Hirschengraben 82,3422
1446,Ersigen_Bern_admin,mail_ersigen@bern.ch,DE,Morgartenstrasse 59,3423
1447,Niederösch_Bern_admin,mail_niederösch@bern.ch,FR,Rue du Château 83,3424
1448,Oberösch_Bern_admin,mail_oberösch@bern.ch,IT,Tellstrasse 92,3424
1449,Willadingen_Bern_admin,mail_willadingen@bern.ch,DE,Bahnhofstrasse 6,3425
1450,Koppigen_Bern_admin,mail_koppigen@bern.ch,FR,Tellstrasse 41,3425
1451,Aefligen_Bern_admin,mail_aefligen@bern.ch,DE,Via Trevano 31,3426
1452,Utzenstorf_Bern_admin,mail_utzenstorf@bern.ch,IT,Usterstrasse 70,3427
1453,Wiler_b. Utzenstorf_Bern_admin,mail_wiler_b. utzenstorf@bern.ch,FR,Piazza Riforma 28,3428
1454,Hellsau_Bern_admin,mail_hellsau@bern.ch,DE,Industriestrasse 63,3429
1455,Höchstetten_Bern_admin,mail_höchstetten@bern.ch,IT,Werdstrasse 10,3429
1456,Lützelflüh-Goldbach_Bern_admin,mail_lützelflüh-goldbach@bern.ch,IT,Place de l'hôtel 72,3432
1457,Schwanden_im Emmental_Bern_admin,mail_schwanden_im emmental@bern.ch,FR,Via Trevano 20,3433
1458,Obergoldbach_Bern_admin,mail_obergoldbach@bern.ch,FR,Bärenplatz 3,3434
1459,Ramsei_Bern_admin,mail_ramsei@bern.ch,IT,Usterstrasse 77,3435
1460,Zollbrück_Bern_admin,mail_zollbrück@bern.ch,FR,Bahnhofstrasse 21,3436
1461,Rüderswil_Bern_admin,mail_rüderswil@bern.ch,DE,Via Trevano 28,3437
1462,Lauperswil_Bern_admin,mail_lauperswil@bern.ch,IT,Usterstrasse 36,3438
1463,Ranflüh_Bern_admin,mail_ranflüh@bern.ch,IT,Zürcherstrasse 44,3439
1464,Grünenmatt_Bern_admin,mail_grünenmatt@bern.ch,DE,Usterstrasse 37,3452
1465,Heimisbach_Bern_admin,mail_heimisbach@bern.ch,FR,Winkelriedstrasse 75,3453
1466,Sumiswald_Bern_admin,mail_sumiswald@bern.ch,DE,Rue de la Croix-Rouge 3,3454
1467,Grünen_Bern_admin,mail_grünen@bern.ch,DE,Marktplatz 42,3455
1468,Trachselwald_Bern_admin,mail_trachselwald@bern.ch,IT,Usterstrasse 67,3456
1469,Wasen_im Emmental_Bern_admin,mail_wasen_im emmental@bern.ch,DE,Zürcherstrasse 73,3457
1470,Weier_im Emmental_Bern_admin,mail_weier_im emmental@bern.ch,DE,Place de l'hôtel 72,3462
1471,Häusernmoos_im Emmental_Bern_admin,mail_häusernmoos_im emmental@bern.ch,IT,Via Trevano 27,3463
1472,Schmidigen-Mühleweg_Bern_admin,mail_schmidigen-mühleweg@bern.ch,IT,Winkelriedstrasse 57,3464
1473,Dürrenroth_Bern_admin,mail_dürrenroth@bern.ch,FR,Bahnhofstrasse 63,3465
1474,Rumendingen_Bern_admin,mail_rumendingen@bern.ch,DE,Rue de l'hôpital 94,3472
1475,Wynigen_Bern_admin,mail_wynigen@bern.ch,IT,Industriestrasse 63,3472
1476,Alchenstorf_Bern_admin,mail_alchenstorf@bern.ch,IT,Place de l'hôtel 52,3473
1477,Rüedisbach_Bern_admin,mail_rüedisbach@bern.ch,IT,Via Trevano 22,3474
1478,Riedtwil_Bern_admin,mail_riedtwil@bern.ch,FR,Winkelriedstrasse 61,3475
1479,Hermiswil_Bern_admin,mail_hermiswil@bern.ch,DE,Rue de l'hôpital 81,3475
1480,Oschwand_Bern_admin,mail_oschwand@bern.ch,IT,Tellstrasse 82,3476
1481,Gysenstein_Bern_admin,mail_gysenstein@bern.ch,DE,Marktgasse 6,3503
1482,Niederhünigen_Bern_admin,mail_niederhünigen@bern.ch,DE,Marktgasse 19,3504
1483,Oberhünigen_Bern_admin,mail_oberhünigen@bern.ch,FR,Dufourstrasse 71,3504
1484,Grosshöchstetten_Bern_admin,mail_grosshöchstetten@bern.ch,IT,Zürcherstrasse 51,3506
1485,Biglen_Bern_admin,mail_biglen@bern.ch,FR,Bärenplatz 7,3507
1486,Arni_BE_Bern_admin,mail_arni_be@bern.ch,DE,Marktplatz 87,3508
1487,Freimettigen_Bern_admin,mail_freimettigen@bern.ch,IT,Zürcherstrasse 56,3510
1488,Häutligen_Bern_admin,mail_häutligen@bern.ch,DE,Bahnhofstrasse 13,3510
1489,Konolfingen_Bern_admin,mail_konolfingen@bern.ch,FR,Marktplatz 85,3510
1490,Walkringen_Bern_admin,mail_walkringen@bern.ch,FR,Werdstrasse 93,3512
1491,Bigenthal_Bern_admin,mail_bigenthal@bern.ch,DE,Bahnhofstrasse 26,3513
1492,Oberthal_Bern_admin,mail_oberthal@bern.ch,DE,Bahnhofstrasse 8,3531
1493,Mirchel_Bern_admin,mail_mirchel@bern.ch,FR,Winkelriedstrasse 81,3532
1494,Zäziwil_Bern_admin,mail_zäziwil@bern.ch,DE,Werdstrasse 63,3532
1495,Bowil_Bern_admin,mail_bowil@bern.ch,FR,Marktgasse 55,3533
1496,Signau_Bern_admin,mail_signau@bern.ch,FR,Werdstrasse 84,3534
1497,Schüpbach_Bern_admin,mail_schüpbach@bern.ch,DE,Dufourstrasse 56,3535
1498,Aeschau_Bern_admin,mail_aeschau@bern.ch,DE,Usterstrasse 16,3536
1499,Eggiwil_Bern_admin,mail_eggiwil@bern.ch,DE,Poststrasse 73,3537
1500,Röthenbach_im Emmental_Bern_admin,mail_röthenbach_im emmental@bern.ch,IT,Rue du Château 81,3538
1501,Emmenmatt_Bern_admin,mail_emmenmatt@bern.ch,DE,Via Trevano 94,3543
1502,Langnau_im Emmental_Bern_admin,mail_langnau_im emmental@bern.ch,IT,Rue du Château 18,3550
1503,Oberfrittenbach_Bern_admin,mail_oberfrittenbach@bern.ch,DE,Industriestrasse 57,3551
1504,Bärau_Bern_admin,mail_bärau@bern.ch,IT,Rue du Château 80,3552
1505,Gohl_Bern_admin,mail_gohl@bern.ch,FR,Industriestrasse 72,3553
1506,Trubschachen_Bern_admin,mail_trubschachen@bern.ch,DE,Bahnhofstrasse 13,3555
1507,Trub_Bern_admin,mail_trub@bern.ch,DE,Place de l'hôtel 71,3556
1508,Fankhaus_(Trub)_Bern_admin,mail_fankhaus_(trub)@bern.ch,DE,Marktplatz 76,3557
1509,Thun_Bern_admin,mail_thun@bern.ch,IT,Rue de la Croix-Rouge 20,3600
1510,Steffisburg_Bern_admin,mail_steffisburg@bern.ch,IT,Rue de la Croix-Rouge 43,3612
1511,Unterlangenegg_Bern_admin,mail_unterlangenegg@bern.ch,DE,Rue de la Croix-Rouge 89,3614
1512,Heimenschwand_Bern_admin,mail_heimenschwand@bern.ch,DE,Usterstrasse 94,3615
1513,Schwarzenegg_Bern_admin,mail_schwarzenegg@bern.ch,FR,Rue de l'hôpital 100,3616
1514,Fahrni_b. Thun_Bern_admin,mail_fahrni_b. thun@bern.ch,IT,Industriestrasse 72,3617
1515,Süderen_Bern_admin,mail_süderen@bern.ch,FR,Rue du Château 100,3618
1516,Eriz_Bern_admin,mail_eriz@bern.ch,IT,Marktgasse 68,3619
1517,Innereriz_Bern_admin,mail_innereriz@bern.ch,DE,Piazza Riforma 26,3619
1518,Homberg_b. Thun_Bern_admin,mail_homberg_b. thun@bern.ch,IT,Rue de la Croix-Rouge 95,3622
1519,Teuffenthal_b. Thun_Bern_admin,mail_teuffenthal_b. thun@bern.ch,IT,Rue de l'hôpital 59,3623
1520,Horrenbach_Bern_admin,mail_horrenbach@bern.ch,IT,Marktgasse 100,3623
1521,Buchen_BE_Bern_admin,mail_buchen_be@bern.ch,FR,Werdstrasse 82,3623
1522,Schwendibach_Bern_admin,mail_schwendibach@bern.ch,FR,Poststrasse 24,3624
1523,Goldiwil_(Thun)_Bern_admin,mail_goldiwil_(thun)@bern.ch,IT,Piazza Riforma 87,3624
1524,Heiligenschwendi_Bern_admin,mail_heiligenschwendi@bern.ch,IT,Zürcherstrasse 29,3625
1525,Hünibach_Bern_admin,mail_hünibach@bern.ch,IT,Rue de la Croix-Rouge 87,3626
1526,Heimberg_Bern_admin,mail_heimberg@bern.ch,DE,Poststrasse 38,3627
1527,Kienersrüti_Bern_admin,mail_kienersrüti@bern.ch,IT,Rue de l'hôpital 68,3628
1528,Uttigen_Bern_admin,mail_uttigen@bern.ch,DE,Winkelriedstrasse 52,3628
1529,Oppligen_Bern_admin,mail_oppligen@bern.ch,IT,Bahnhofstrasse 27,3629
1530,Jaberg_Bern_admin,mail_jaberg@bern.ch,IT,Bärenplatz 55,3629
1531,Kiesen_Bern_admin,mail_kiesen@bern.ch,FR,Piazza Riforma 15,3629
1532,Höfen_b. Thun_Bern_admin,mail_höfen_b. thun@bern.ch,DE,Rue du Château 63,3631
1533,Niederstocken_Bern_admin,mail_niederstocken@bern.ch,IT,Winkelriedstrasse 37,3632
1534,Oberstocken_Bern_admin,mail_oberstocken@bern.ch,IT,Bärenplatz 54,3632
1535,Amsoldingen_Bern_admin,mail_amsoldingen@bern.ch,DE,Rue de l'hôpital 35,3633
1536,Thierachern_Bern_admin,mail_thierachern@bern.ch,FR,Poststrasse 97,3634
1537,Uebeschi_Bern_admin,mail_uebeschi@bern.ch,IT,Bahnhofstrasse 98,3635
1538,Längenbühl_Bern_admin,mail_längenbühl@bern.ch,DE,Marktgasse 8,3636
1539,Forst_b. Längenbühl_Bern_admin,mail_forst_b. längenbühl@bern.ch,FR,Rue de l'hôpital 84,3636
1540,Pohlern_Bern_admin,mail_pohlern@bern.ch,IT,Bärenplatz 23,3638
1541,Blumenstein_Bern_admin,mail_blumenstein@bern.ch,IT,Hirschengraben 58,3638
1542,Gwatt_(Thun)_Bern_admin,mail_gwatt_(thun)@bern.ch,FR,Industriestrasse 36,3645
1543,Zwieselberg_Bern_admin,mail_zwieselberg@bern.ch,FR,Morgartenstrasse 35,3645
1544,Einigen_Bern_admin,mail_einigen@bern.ch,IT,Poststrasse 97,3646
1545,Reutigen_Bern_admin,mail_reutigen@bern.ch,FR,Piazza Riforma 26,3647
1546,Hilterfingen_Bern_admin,mail_hilterfingen@bern.ch,IT,Bärenplatz 90,3652
1547,Oberhofen_am Thunersee_Bern_admin,mail_oberhofen_am thunersee@bern.ch,IT,Place de l'hôtel 35,3653
1548,Gunten_Bern_admin,mail_gunten@bern.ch,DE,Zürcherstrasse 47,3654
1549,Sigriswil_Bern_admin,mail_sigriswil@bern.ch,FR,Rue de l'hôpital 65,3655
1550,Tschingel_ob Gunten_Bern_admin,mail_tschingel_ob gunten@bern.ch,DE,Zürcherstrasse 89,3656
1551,Aeschlen_ob Gunten_Bern_admin,mail_aeschlen_ob gunten@bern.ch,IT,Rue de l'hôpital 35,3656
1552,Ringoldswil_Bern_admin,mail_ringoldswil@bern.ch,FR,Dufourstrasse 65,3656
1553,Schwanden_(Sigriswil)_Bern_admin,mail_schwanden_(sigriswil)@bern.ch,FR,Marktgasse 72,3657
1554,Merligen_Bern_admin,mail_merligen@bern.ch,DE,Rue de la Croix-Rouge 59,3658
1555,Uetendorf_Bern_admin,mail_uetendorf@bern.ch,DE,Rue de l'hôpital 28,3661
1556,Seftigen_Bern_admin,mail_seftigen@bern.ch,DE,Hirschengraben 41,3662
1557,Gurzelen_Bern_admin,mail_gurzelen@bern.ch,IT,Rue de la Croix-Rouge 23,3663
1558,Burgistein_Bern_admin,mail_burgistein@bern.ch,DE,Rue de l'hôpital 96,3664
1559,Wattenwil_Bern_admin,mail_wattenwil@bern.ch,DE,Werdstrasse 18,3665
1560,Herbligen_Bern_admin,mail_herbligen@bern.ch,DE,Dufourstrasse 78,3671
1561,Brenzikofen_Bern_admin,mail_brenzikofen@bern.ch,DE,Rue de l'hôpital 34,3671
1562,Aeschlen_b. Oberdiessbach_Bern_admin,mail_aeschlen_b. oberdiessbach@bern.ch,DE,Winkelriedstrasse 71,3672
1563,Oberdiessbach_Bern_admin,mail_oberdiessbach@bern.ch,IT,Zürcherstrasse 4,3672
1564,Linden_Bern_admin,mail_linden@bern.ch,IT,Usterstrasse 32,3673
1565,Bleiken_b. Oberdiessbach_Bern_admin,mail_bleiken_b. oberdiessbach@bern.ch,FR,Zürcherstrasse 36,3674
1566,Spiez_Bern_admin,mail_spiez@bern.ch,IT,Zürcherstrasse 3,3700
1567,Hondrich_Bern_admin,mail_hondrich@bern.ch,FR,Winkelriedstrasse 79,3702
1568,Aeschiried_Bern_admin,mail_aeschiried@bern.ch,FR,Poststrasse 93,3703
1569,Aeschi_b. Spiez_Bern_admin,mail_aeschi_b. spiez@bern.ch,IT,Werdstrasse 61,3703
1570,Krattigen_Bern_admin,mail_krattigen@bern.ch,IT,Hirschengraben 64,3704
1571,Faulensee_Bern_admin,mail_faulensee@bern.ch,DE,Werdstrasse 81,3705
1572,Leissigen_Bern_admin,mail_leissigen@bern.ch,DE,Bärenplatz 5,3706
1573,Därligen_Bern_admin,mail_därligen@bern.ch,IT,Rue de la Croix-Rouge 64,3707
1574,Emdthal_Bern_admin,mail_emdthal@bern.ch,FR,Poststrasse 42,3711
1575,Mülenen_Bern_admin,mail_mülenen@bern.ch,IT,Hirschengraben 11,3711
1576,Reichenbach_im Kandertal_Bern_admin,mail_reichenbach_im kandertal@bern.ch,IT,Via Trevano 59,3713
1577,Wengi_b. Frutigen_Bern_admin,mail_wengi_b. frutigen@bern.ch,FR,Zürcherstrasse 22,3714
1578,Frutigen_Bern_admin,mail_frutigen@bern.ch,IT,Tellstrasse 22,3714
1579,Adelboden_Bern_admin,mail_adelboden@bern.ch,FR,Dufourstrasse 72,3715
1580,Kandergrund_Bern_admin,mail_kandergrund@bern.ch,FR,Bärenplatz 7,3716
1581,Blausee-Mitholz_Bern_admin,mail_blausee-mitholz@bern.ch,IT,Marktgasse 64,3717
1582,Kandersteg_Bern_admin,mail_kandersteg@bern.ch,FR,Werdstrasse 17,3718
1583,Scharnachtal_Bern_admin,mail_scharnachtal@bern.ch,DE,Industriestrasse 89,3722
1584,Kiental_Bern_admin,mail_kiental@bern.ch,FR,Marktplatz 16,3723
1585,Ried_(Frutigen)_Bern_admin,mail_ried_(frutigen)@bern.ch,IT,Place de l'hôtel 54,3724
1586,Achseten_Bern_admin,mail_achseten@bern.ch,FR,Tellstrasse 73,3725
1587,Wimmis_Bern_admin,mail_wimmis@bern.ch,IT,Rue du Château 14,3752
1588,Oey_Bern_admin,mail_oey@bern.ch,IT,Winkelriedstrasse 36,3753
1589,Diemtigen_Bern_admin,mail_diemtigen@bern.ch,FR,Hirschengraben 16,3754
1590,Horboden_Bern_admin,mail_horboden@bern.ch,IT,Hirschengraben 77,3755
1591,Zwischenflüh_Bern_admin,mail_zwischenflüh@bern.ch,FR,Industriestrasse 71,3756
1592,Schwenden_im Diemtigtal_Bern_admin,mail_schwenden_im diemtigtal@bern.ch,DE,Poststrasse 52,3757
1593,Latterbach_Bern_admin,mail_latterbach@bern.ch,DE,Rue de l'hôpital 19,3758
1594,Erlenbach_im Simmental_Bern_admin,mail_erlenbach_im simmental@bern.ch,FR,Industriestrasse 20,3762
